MATCHWEEK,HTEAM,ATEAM,HGK,HDEF1,HDEF2,HDEF3,HDEF4,HDEF5,HMID1,HMID2,HMID3,HMID4,HMID5,HMID6,HFOR1,HFOR2,HFOR3,HFOR4,HFOR5,AGK,ADEF1,ADEF2,ADEF3,ADEF4,ADEF5,AMID1,AMID2,AMID3,AMID4,AMID5,AMID6,AFOR1,AFOR2,AFOR3,AFOR4,AFOR5,HFULLGOAL,AFULLGOAL,FULLRESULT
23,CUIABA,AMERICA-MG,CUI_walter,CUI_joaolucas,CUI_marllon,CUI_paulao,CUI_uendel,CUI_none,CUI_auremir,CUI_pepe,CUI_clayson,CUI_none,CUI_none,CUI_none,CUI_jonathancafu,CUI_jenison,CUI_osman,CUI_none,CUI_none,AME_matheuscavichioli,AME_patric,AME_ricardosilva,AME_eduardobauermann,AME_marlon,AME_none,AME_lucaskal,AME_ale,AME_ademir,AME_felipeazevedo,AME_none,AME_none,AME_zarate,AME_fabricio,AME_none,AME_none,AME_none,0,2,A
23,SANTOS,FLUMINENSE,SAN_joaopaulo,SAN_daniloboza,SAN_robson,SAN_velazquez,SAN_none,SAN_none,SAN_madson,SAN_viniciuszanocelo,SAN_felipejonatan,SAN_lucasbraga,SAN_none,SAN_none,SAN_marcosguilherme,SAN_diegotardelli,SAN_marinho,SAN_none,SAN_none,FLU_marcosfelipe,FLU_samuelxavier,FLU_davidbraz,FLU_luccasclaro,FLU_marlon,FLU_none,FLU_andre,FLU_yagofelipe,FLU_arias,FLU_none,FLU_none,FLU_none,FLU_luizhenrique,FLU_caiopaulista,FLU_johnkennedy,FLU_none,FLU_none,2,0,H
24,AMERICA-MG,PALMEIRAS,AME_matheuscavichioli,AME_patric,AME_eduardobauermann,AME_ricardosilva,AME_marlon,AME_none,AME_lucaskal,AME_ale,AME_juninho,AME_ademir,AME_none,AME_none,AME_fabricio,AME_zarate,AME_none,AME_none,AME_none,PAL_jailson,PAL_luan,PAL_kuscevic,PAL_renan,PAL_none,PAL_none,PAL_gabrielmenino,PAL_felipemelo,PAL_patrickdepaula,PAL_raphaelveiga,PAL_jorge,PAL_none,PAL_rony,PAL_dudu,PAL_none,PAL_none,PAL_none,2,1,H
24,SPORT,JUVENTUDE,SPT_mailson,SPT_ewerthon,SPT_rafaelthyere,SPT_sabino,SPT_sander,SPT_none,SPT_marcaosilva,SPT_josewelison,SPT_hernanes,SPT_none,SPT_none,SPT_none,SPT_gustavooliveira,SPT_mikael,SPT_everaldo,SPT_none,SPT_none,JUV_douglasfriedrich,JUV_michel,JUV_quintero,JUV_vitormendes,JUV_williammatheus,JUV_none,JUV_dawhan,JUV_jadson,JUV_guilhermecastilho,JUV_none,JUV_none,JUV_none,JUV_marcosvinicios,JUV_roberson,JUV_capixaba,JUV_none,JUV_none,3,1,H
24,GREMIO,CUIABA,GRE_brenno,GRE_vanderson,GRE_ruan,GRE_kannemann,GRE_rafinha,GRE_none,GRE_thiagosantos,GRE_lucassilva,GRE_campaz,GRE_none,GRE_none,GRE_none,GRE_alisson,GRE_douglascosta,GRE_diegosouza,GRE_none,GRE_none,CUI_walter,CUI_joaolucas,CUI_marllon,CUI_alanempereur,CUI_lucashernandez,CUI_none,CUI_auremir,CUI_camilo,CUI_pepe,CUI_max,CUI_none,CUI_none,CUI_jenison,CUI_clayson,CUI_none,CUI_none,CUI_none,2,2,D
24,ATLETICO-GO,ATHLETICO-PR,ACG_fernandomiguel,ACG_dudu,ACG_wanderson,ACG_eder,ACG_natanael,ACG_none,ACG_willianmaranhao,ACG_matheusbarbosa,ACG_joaopaulo,ACG_none,ACG_none,ACG_none,ACG_ronald,ACG_zeroberto,ACG_andreluis,ACG_none,ACG_none,CAP_santos,CAP_pedrohenrique,CAP_lucasfasson,CAP_zeivaldo,CAP_none,CAP_none,CAP_marcinho,CAP_erick,CAP_richard,CAP_abnervinicius,CAP_nikao,CAP_terans,CAP_bissoli,CAP_none,CAP_none,CAP_none,CAP_none,0,2,A
24,FLUMINENSE,FORTALEZA,FLU_marcosfelipe,FLU_calegari,FLU_nino,FLU_luccasclaro,FLU_danilobarcelos,FLU_none,FLU_andre,FLU_nonato,FLU_yagofelipe,FLU_none,FLU_none,FLU_none,FLU_luizhenrique,FLU_fred,FLU_caiopaulista,FLU_none,FLU_none,FOR_felipealves,FOR_tinga,FOR_marcelobenevenuto,FOR_titi,FOR_none,FOR_none,FOR_yagopikachu,FOR_matheusjussa,FOR_ronald,FOR_ederson,FOR_lucascrispim,FOR_none,FOR_romarinho,FOR_henriquez,FOR_none,FOR_none,FOR_none,0,2,A
24,BRAGANTINO,FLAMENGO,BGT_cleiton,BGT_aderlan,BGT_fabriciobruno,BGT_leoortiz,BGT_luancândido,BGT_none,BGT_jadsomsilva,BGT_ericramires,BGT_praxedes,BGT_none,BGT_none,BGT_none,BGT_artur,BGT_ytalo,BGT_cuello,BGT_none,BGT_none,FLA_gabrielbatista,FLA_matheuzinho,FLA_rodrigocaio,FLA_leopereira,FLA_rene,FLA_none,FLA_willianarao,FLA_thiagomaia,FLA_andreaspereira,FLA_none,FLA_none,FLA_none,FLA_vitinho,FLA_pedro,FLA_brunohenrique,FLA_none,FLA_none,1,1,D
24,CORINTHIANS,BAHIA,COR_cassio,COR_fagner,COR_joaovictor,COR_gil,COR_lucaspiton,COR_none,COR_cantillo,COR_gabrielpereira,COR_giuliano,COR_renatoaugusto,COR_willian,COR_none,COR_rogerguedes,COR_none,COR_none,COR_none,COR_none,BAH_mateusclaus,BAH_ninoparaiba,BAH_gustavohenrique,BAH_luizotavio,BAH_juninhocapixaba,BAH_none,BAH_lucasaraujo,BAH_patrickdelucca,BAH_daniel,BAH_lucasmugni,BAH_none,BAH_none,BAH_gilberto,BAH_thonnyanderson,BAH_none,BAH_none,BAH_none,3,1,H
24,CHAPECOENSE,ATLETICO-MG,CHA_keiller,CHA_matheusribeiro,CHA_ignacio,CHA_jordan,CHA_busanello,CHA_none,CHA_renejunior,CHA_moisesribeiro,CHA_denner,CHA_none,CHA_none,CHA_none,CHA_geuvânio,CHA_brunosilva,CHA_mike,CHA_none,CHA_none,CAM_everson,CAM_guga,CAM_nathansilva,CAM_igorrabello,CAM_dodô,CAM_none,CAM_allan,CAM_jair,CAM_borrero,CAM_nachofernandez,CAM_none,CAM_none,CAM_keno,CAM_hulk,CAM_none,CAM_none,CAM_none,2,2,D
24,CEARA,INTERNACIONAL,CEA_joaoricardo,CEA_igor,CEA_messias,CEA_luizotavio,CEA_brunopacheco,CEA_none,CEA_marlon,CEA_fernandosobral,CEA_vina,CEA_none,CEA_none,CEA_none,CEA_airton,CEA_cleber,CEA_kelvyn,CEA_none,CEA_none,INT_daniel,INT_saravia,INT_brunomendez,INT_mercado,INT_moises,INT_none,INT_rodrigodourado,INT_rodrigolindoso,INT_caiovidal,INT_mauricio,INT_patrick,INT_none,INT_yurialberto,INT_none,INT_none,INT_none,INT_none,0,0,D
24,SAOPAULO,SANTOS,SAO_tiagovolpi,SAO_igorgomes,SAO_miranda,SAO_leo,SAO_welington,SAO_none,SAO_luan,SAO_rodrigonestor,SAO_luciano,SAO_none,SAO_none,SAO_none,SAO_marquinhos,SAO_calleri,SAO_rigoni,SAO_none,SAO_none,SAN_joaopaulo,SAN_viniciusbalieiro,SAN_velazquez,SAN_wagnerleonardo,SAN_none,SAN_none,SAN_marcosguilherme,SAN_camacho,SAN_viniciuszanocelo,SAN_carlossanchez,SAN_felipejonatan,SAN_none,SAN_marinho,SAN_leobaptistao,SAN_none,SAN_none,SAN_none,1,1,D
25,ATHLETICO-PR,BAHIA,CAP_santos,CAP_pedrohenrique,CAP_thiagoheleno,CAP_zeivaldo,CAP_none,CAP_none,CAP_marcinho,CAP_erick,CAP_richard,CAP_nikao,CAP_terans,CAP_nicolas,CAP_bissoli,CAP_none,CAP_none,CAP_none,CAP_none,BAH_danilofernandes,BAH_ninoparaiba,BAH_gustavohenrique,BAH_luizotavio,BAH_matheusbahia,BAH_none,BAH_patrickdelucca,BAH_lucasmugni,BAH_daniel,BAH_juninhocapixaba,BAH_rainascimento,BAH_none,BAH_gilberto,BAH_none,BAH_none,BAH_none,BAH_none,0,2,A
25,JUVENTUDE,AMERICA-MG,JUV_douglasfriedrich,JUV_michel,JUV_vitormendes,JUV_rafaelforster,JUV_williammatheus,JUV_none,JUV_dawhan,JUV_jadson,JUV_guilhermecastilho,JUV_none,JUV_none,JUV_none,JUV_marcosvinicios,JUV_paulinhoboia,JUV_ricardobueno,JUV_none,JUV_none,AME_matheuscavichioli,AME_diegoferreira,AME_eduardobauermann,AME_ricardosilva,AME_marlon,AME_none,AME_lucaskal,AME_juninho,AME_ale,AME_none,AME_none,AME_none,AME_ademir,AME_felipeazevedo,AME_ribamar,AME_none,AME_none,1,1,D
25,FLUMINENSE,ATLETICO-GO,FLU_marcosfelipe,FLU_samuelxavier,FLU_nino,FLU_luccasclaro,FLU_danilobarcelos,FLU_none,FLU_andre,FLU_yagofelipe,FLU_nonato,FLU_none,FLU_none,FLU_none,FLU_luizhenrique,FLU_fred,FLU_caiopaulista,FLU_none,FLU_none,ACG_fernandomiguel,ACG_dudu,ACG_wanderson,ACG_eder,ACG_igorcarius,ACG_none,ACG_willianmaranhao,ACG_matheusbarbosa,ACG_joaopaulo,ACG_none,ACG_none,ACG_none,ACG_zeroberto,ACG_ronald,ACG_andreluis,ACG_none,ACG_none,0,0,D
25,SPORT,CORINTHIANS,SPT_mailson,SPT_ewerthon,SPT_rafaelthyere,SPT_sabino,SPT_sander,SPT_none,SPT_marcaosilva,SPT_josewelison,SPT_lucianojuba,SPT_evertonfelipe,SPT_gustavooliveira,SPT_none,SPT_mikael,SPT_none,SPT_none,SPT_none,SPT_none,COR_cassio,COR_fagner,COR_joaovictor,COR_gil,COR_fabiosantos,COR_none,COR_cantillo,COR_giuliano,COR_renatoaugusto,COR_gabrielpereira,COR_none,COR_none,COR_rogerguedes,COR_jô,COR_none,COR_none,COR_none,1,0,H
25,FORTALEZA,FLAMENGO,FOR_felipealves,FOR_tinga,FOR_titi,FOR_matheusjussa,FOR_none,FOR_none,FOR_yagopikachu,FOR_ronald,FOR_ederson,FOR_lucascrispim,FOR_edinho,FOR_lucaslima,FOR_wellingtonpaulista,FOR_none,FOR_none,FOR_none,FOR_none,FLA_gabrielbatista,FLA_matheuzinho,FLA_rodrigocaio,FLA_leopereira,FLA_filipeluis,FLA_none,FLA_willianarao,FLA_thiagomaia,FLA_andreaspereira,FLA_none,FLA_none,FLA_none,FLA_vitinho,FLA_pedro,FLA_michael,FLA_none,FLA_none,0,3,A
25,ATLETICO-MG,CEARA,CAM_everson,CAM_guga,CAM_nathansilva,CAM_rever,CAM_dodô,CAM_none,CAM_allan,CAM_jair,CAM_zaracho,CAM_none,CAM_none,CAM_none,CAM_borrero,CAM_hulk,CAM_keno,CAM_none,CAM_none,CEA_richard,CEA_igor,CEA_messias,CEA_luizotavio,CEA_brunopacheco,CEA_none,CEA_fernandosobral,CEA_geovane,CEA_lima,CEA_vina,CEA_airton,CEA_none,CEA_cleber,CEA_none,CEA_none,CEA_none,CEA_none,3,1,H
25,SANTOS,GREMIO,SAN_joaopaulo,SAN_viniciusbalieiro,SAN_velazquez,SAN_wagnerleonardo,SAN_none,SAN_none,SAN_marcosguilherme,SAN_camacho,SAN_carlossanchez,SAN_viniciuszanocelo,SAN_none,SAN_none,SAN_lucasbraga,SAN_marinho,SAN_leobaptistao,SAN_none,SAN_none,GRE_brenno,GRE_ruan,GRE_kannemann,GRE_rodrigues,GRE_vanderson,GRE_none,GRE_thiagosantos,GRE_lucassilva,GRE_rafinha,GRE_none,GRE_none,GRE_none,GRE_alisson,GRE_douglascosta,GRE_diegosouza,GRE_none,GRE_none,1,0,H
25,CUIABA,SAOPAULO,CUI_walter,CUI_joaolucas,CUI_paulao,CUI_alanempereur,CUI_uendel,CUI_none,CUI_auremir,CUI_pepe,CUI_camilo,CUI_clayson,CUI_none,CUI_none,CUI_jenison,CUI_max,CUI_none,CUI_none,CUI_none,SAO_tiagovolpi,SAO_igorgomes,SAO_miranda,SAO_leo,SAO_welington,SAO_none,SAO_luan,SAO_gabrielsara,SAO_rodrigonestor,SAO_luciano,SAO_rigoni,SAO_none,SAO_calleri,SAO_none,SAO_none,SAO_none,SAO_none,0,0,D
25,INTERNACIONAL,CHAPECOENSE,INT_daniel,INT_saravia,INT_brunomendez,INT_victorcuesta,INT_moises,INT_none,INT_rodrigodourado,INT_rodrigolindoso,INT_mauricio,INT_patrick,INT_none,INT_none,INT_taison,INT_yurialberto,INT_none,INT_none,INT_none,CHA_joaopaulo,CHA_matheusribeiro,CHA_ignacio,CHA_jordan,CHA_mancha,CHA_none,CHA_moisesribeiro,CHA_renejunior,CHA_denner,CHA_none,CHA_none,CHA_none,CHA_geuvânio,CHA_mike,CHA_brunosilva,CHA_none,CHA_none,5,2,H
25,PALMEIRAS,BRAGANTINO,PAL_jailson,PAL_kuscevic,PAL_luan,PAL_renan,PAL_none,PAL_none,PAL_wesley,PAL_patrickdepaula,PAL_danilobarbosa,PAL_raphaelveiga,PAL_jorge,PAL_none,PAL_dudu,PAL_rony,PAL_none,PAL_none,PAL_none,BGT_cleiton,BGT_aderlan,BGT_fabriciobruno,BGT_natan,BGT_luancândido,BGT_none,BGT_jadsomsilva,BGT_ericramires,BGT_praxedes,BGT_none,BGT_none,BGT_none,BGT_artur,BGT_ytalo,BGT_cuello,BGT_none,BGT_none,2,4,A
26,CHAPECOENSE,ATHLETICO-PR,CHA_keiller,CHA_matheusribeiro,CHA_ignacio,CHA_joilson,CHA_jordan,CHA_busanello,CHA_moisesribeiro,CHA_andersonleite,CHA_lima,CHA_none,CHA_none,CHA_none,CHA_mike,CHA_rodrigosilva,CHA_none,CHA_none,CHA_none,CAP_santos,CAP_pedrohenrique,CAP_thiagoheleno,CAP_zeivaldo,CAP_none,CAP_none,CAP_marcinho,CAP_richard,CAP_leocittadini,CAP_abnervinicius,CAP_nikao,CAP_terans,CAP_renatokayzer,CAP_none,CAP_none,CAP_none,CAP_none,1,1,D
26,CUIABA,SPORT,CUI_walter,CUI_joaolucas,CUI_paulao,CUI_alanempereur,CUI_uendel,CUI_none,CUI_auremir,CUI_pepe,CUI_camilo,CUI_clayson,CUI_none,CUI_none,CUI_max,CUI_jenison,CUI_none,CUI_none,CUI_none,SPT_mailson,SPT_ewerthon,SPT_sabino,SPT_chico,SPT_sander,SPT_none,SPT_marcaosilva,SPT_josewelison,SPT_hernanes,SPT_none,SPT_none,SPT_none,SPT_gustavooliveira,SPT_mikael,SPT_everaldo,SPT_none,SPT_none,1,0,H
26,SAOPAULO,CEARA,SAO_tiagovolpi,SAO_orejuela,SAO_miranda,SAO_leo,SAO_reinaldo,SAO_none,SAO_liziero,SAO_igorgomes,SAO_benitez,SAO_gabrielsara,SAO_none,SAO_none,SAO_luciano,SAO_calleri,SAO_none,SAO_none,SAO_none,CEA_richard,CEA_igor,CEA_messias,CEA_gabriellacerda,CEA_brunopacheco,CEA_none,CEA_fabinho,CEA_marlon,CEA_vina,CEA_none,CEA_none,CEA_none,CEA_mendoza,CEA_cleber,CEA_kelvyn,CEA_none,CEA_none,1,1,D
26,INTERNACIONAL,AMERICA-MG,INT_daniel,INT_saravia,INT_mercado,INT_victorcuesta,INT_moises,INT_none,INT_rodrigodourado,INT_rodrigolindoso,INT_patrick,INT_mauricio,INT_taison,INT_none,INT_yurialberto,INT_none,INT_none,INT_none,INT_none,AME_matheuscavichioli,AME_patric,AME_ricardosilva,AME_eduardobauermann,AME_marlon,AME_none,AME_juninho,AME_lucaskal,AME_juninhovaloura,AME_none,AME_none,AME_none,AME_ademir,AME_fabricio,AME_felipeazevedo,AME_none,AME_none,3,1,H
26,CORINTHIANS,FLUMINENSE,COR_cassio,COR_fagner,COR_joaovictor,COR_gil,COR_fabiosantos,COR_none,COR_cantillo,COR_giuliano,COR_renatoaugusto,COR_gabrielpereira,COR_willian,COR_none,COR_rogerguedes,COR_none,COR_none,COR_none,COR_none,FLU_marcosfelipe,FLU_samuelxavier,FLU_nino,FLU_davidbraz,FLU_danilobarcelos,FLU_none,FLU_andre,FLU_yagofelipe,FLU_nonato,FLU_none,FLU_none,FLU_none,FLU_luizhenrique,FLU_bobadilla,FLU_caiopaulista,FLU_none,FLU_none,1,0,H
26,FORTALEZA,GREMIO,FOR_felipealves,FOR_tinga,FOR_marcelobenevenuto,FOR_titi,FOR_none,FOR_none,FOR_yagopikachu,FOR_felipe,FOR_ederson,FOR_matheusvargas,FOR_lucascrispim,FOR_none,FOR_robson,FOR_david,FOR_none,FOR_none,FOR_none,GRE_brenno,GRE_vanderson,GRE_ruan,GRE_rodrigues,GRE_kannemann,GRE_guilhermeguedes,GRE_darlan,GRE_lucassilva,GRE_jeanpyerre,GRE_none,GRE_none,GRE_none,GRE_ferreira,GRE_alisson,GRE_none,GRE_none,GRE_none,1,0,H
26,ATLETICO-MG,SANTOS,CAM_everson,CAM_mariano,CAM_nathansilva,CAM_rever,CAM_dodô,CAM_none,CAM_allan,CAM_jair,CAM_zaracho,CAM_borrero,CAM_none,CAM_none,CAM_keno,CAM_diegocosta,CAM_none,CAM_none,CAM_none,SAN_joaopaulo,SAN_viniciusbalieiro,SAN_velazquez,SAN_wagnerleonardo,SAN_none,SAN_none,SAN_marcosguilherme,SAN_camacho,SAN_viniciuszanocelo,SAN_jeanmota,SAN_lucasbraga,SAN_none,SAN_marinho,SAN_leobaptistao,SAN_none,SAN_none,SAN_none,3,1,H
26,FLAMENGO,JUVENTUDE,FLA_diegoalves,FLA_matheuzinho,FLA_rodrigocaio,FLA_leopereira,FLA_filipeluis,FLA_none,FLA_willianarao,FLA_thiagomaia,FLA_andreaspereira,FLA_none,FLA_none,FLA_none,FLA_kenedy,FLA_michael,FLA_pedro,FLA_none,FLA_none,JUV_douglasfriedrich,JUV_paulohenrique,JUV_quintero,JUV_vitormendes,JUV_williammatheus,JUV_none,JUV_rafaelforster,JUV_ricardinho,JUV_guilhermecastilho,JUV_none,JUV_none,JUV_none,JUV_paulinhoboia,JUV_wagner,JUV_ricardobueno,JUV_none,JUV_none,3,1,H
26,BAHIA,PALMEIRAS,BAH_danilofernandes,BAH_ninoparaiba,BAH_conti,BAH_luizotavio,BAH_matheusbahia,BAH_none,BAH_patrickdelucca,BAH_daniel,BAH_lucasmugni,BAH_juninhocapixaba,BAH_rainascimento,BAH_none,BAH_gilberto,BAH_none,BAH_none,BAH_none,BAH_none,PAL_jailson,PAL_gabrielmenino,PAL_luan,PAL_kuscevic,PAL_jorge,PAL_none,PAL_felipemelo,PAL_patrickdepaula,PAL_raphaelveiga,PAL_none,PAL_none,PAL_none,PAL_rony,PAL_dudu,PAL_luizadriano,PAL_none,PAL_none,0,0,D
26,BRAGANTINO,ATLETICO-GO,BGT_cleiton,BGT_aderlan,BGT_fabriciobruno,BGT_leoortiz,BGT_luancândido,BGT_none,BGT_jadsomsilva,BGT_ericramires,BGT_praxedes,BGT_none,BGT_none,BGT_none,BGT_helinho,BGT_ytalo,BGT_cuello,BGT_none,BGT_none,ACG_fernandomiguel,ACG_arnaldo,ACG_wanderson,ACG_eder,ACG_igorcarius,ACG_none,ACG_willianmaranhao,ACG_matheusbarbosa,ACG_joaopaulo,ACG_none,ACG_none,ACG_none,ACG_andreluis,ACG_zeroberto,ACG_ronald,ACG_none,ACG_none,1,0,H
27,ATLETICO-GO,ATLETICO-MG,ACG_fernandomiguel,ACG_arnaldo,ACG_wanderson,ACG_eder,ACG_igorcarius,ACG_none,ACG_willianmaranhao,ACG_baralhas,ACG_andreluis,ACG_none,ACG_none,ACG_none,ACG_janderson,ACG_zeroberto,ACG_ronald,ACG_none,ACG_none,CAM_everson,CAM_guga,CAM_nathansilva,CAM_junioralonso,CAM_guilhermearana,CAM_none,CAM_tchetche,CAM_allan,CAM_zaracho,CAM_nachofernandez,CAM_keno,CAM_none,CAM_hulk,CAM_none,CAM_none,CAM_none,CAM_none,2,1,H
27,CEARA,BRAGANTINO,CEA_richard,CEA_igor,CEA_messias,CEA_gabriellacerda,CEA_brunopacheco,CEA_none,CEA_marlon,CEA_fernandosobral,CEA_mendoza,CEA_vina,CEA_none,CEA_none,CEA_cleber,CEA_erick,CEA_none,CEA_none,CEA_none,BGT_cleiton,BGT_aderlan,BGT_fabriciobruno,BGT_natan,BGT_luancândido,BGT_none,BGT_jadsomsilva,BGT_emilianomartinez,BGT_helinho,BGT_cuello,BGT_none,BGT_none,BGT_pedrinho,BGT_hurtado,BGT_none,BGT_none,BGT_none,2,2,D
27,ATHLETICO-PR,FLUMINENSE,CAP_santos,CAP_zeivaldo,CAP_nicolashernandez,CAP_lucasfasson,CAP_none,CAP_none,CAP_khellven,CAP_christian,CAP_richard,CAP_pedrinho,CAP_none,CAP_none,CAP_carloseduardo,CAP_bissoli,CAP_pedrorocha,CAP_none,CAP_none,FLU_marcosfelipe,FLU_samuelxavier,FLU_nino,FLU_davidbraz,FLU_marlon,FLU_none,FLU_andre,FLU_yagofelipe,FLU_arias,FLU_none,FLU_none,FLU_none,FLU_luizhenrique,FLU_johnkennedy,FLU_caiopaulista,FLU_none,FLU_none,0,1,A
27,FLAMENGO,CUIABA,FLA_diegoalves,FLA_matheuzinho,FLA_brunoviana,FLA_leopereira,FLA_filipeluis,FLA_none,FLA_willianarao,FLA_thiagomaia,FLA_andreaspereira,FLA_evertonribeiro,FLA_michael,FLA_none,FLA_gabriel,FLA_none,FLA_none,FLA_none,FLA_none,CUI_walter,CUI_lucasramon,CUI_paulao,CUI_alanempereur,CUI_uendel,CUI_none,CUI_auremir,CUI_camilo,CUI_pepe,CUI_none,CUI_none,CUI_none,CUI_felipemarques,CUI_jenison,CUI_clayson,CUI_none,CUI_none,0,0,D
27,GREMIO,JUVENTUDE,GRE_brenno,GRE_vanderson,GRE_paulomiranda,GRE_kannemann,GRE_rafinha,GRE_none,GRE_thiagosantos,GRE_villasanti,GRE_jeanpyerre,GRE_none,GRE_none,GRE_none,GRE_douglascosta,GRE_diegosouza,GRE_alisson,GRE_none,GRE_none,JUV_douglasfriedrich,JUV_michel,JUV_vitormendes,JUV_rafaelforster,JUV_guilhermesantos,JUV_none,JUV_jadson,JUV_dawhan,JUV_guilhermecastilho,JUV_none,JUV_none,JUV_none,JUV_sorriso,JUV_paulinhoboia,JUV_capixaba,JUV_none,JUV_none,3,2,H
27,SAOPAULO,CORINTHIANS,SAO_tiagovolpi,SAO_orejuela,SAO_arboleda,SAO_leo,SAO_reinaldo,SAO_none,SAO_liziero,SAO_igorgomes,SAO_gabrielsara,SAO_benitez,SAO_none,SAO_none,SAO_luciano,SAO_calleri,SAO_none,SAO_none,SAO_none,COR_cassio,COR_duqueiroz,COR_joaovictor,COR_gil,COR_fabiosantos,COR_none,COR_cantillo,COR_renatoaugusto,COR_adson,COR_giuliano,COR_gabrielpereira,COR_none,COR_rogerguedes,COR_none,COR_none,COR_none,COR_none,1,0,H
27,PALMEIRAS,INTERNACIONAL,PAL_weverton,PAL_marcosrocha,PAL_gustavogomez,PAL_luan,PAL_piquerez,PAL_none,PAL_felipemelo,PAL_zerafael,PAL_raphaelveiga,PAL_none,PAL_none,PAL_none,PAL_dudu,PAL_luizadriano,PAL_rony,PAL_none,PAL_none,INT_marcelolomba,INT_saravia,INT_mercado,INT_victorcuesta,INT_moises,INT_none,INT_rodrigodourado,INT_johnny,INT_edenilson,INT_taison,INT_patrick,INT_none,INT_yurialberto,INT_none,INT_none,INT_none,INT_none,1,0,H
27,AMERICA-MG,BAHIA,AME_matheuscavichioli,AME_patric,AME_ricardosilva,AME_eduardobauermann,AME_marlon,AME_none,AME_lucaskal,AME_juninho,AME_ale,AME_none,AME_none,AME_none,AME_ademir,AME_fabricio,AME_felipeazevedo,AME_none,AME_none,BAH_danilofernandes,BAH_ninoparaiba,BAH_conti,BAH_luizotavio,BAH_matheusbahia,BAH_none,BAH_patrickdelucca,BAH_daniel,BAH_rainascimento,BAH_lucasmugni,BAH_juninhocapixaba,BAH_none,BAH_gilberto,BAH_none,BAH_none,BAH_none,BAH_none,0,0,D
27,CHAPECOENSE,FORTALEZA,CHA_keiller,CHA_matheusribeiro,CHA_ignacio,CHA_joilson,CHA_jordan,CHA_mancha,CHA_moisesribeiro,CHA_denner,CHA_lima,CHA_none,CHA_none,CHA_none,CHA_mike,CHA_rodrigosilva,CHA_none,CHA_none,CHA_none,FOR_felipealves,FOR_tinga,FOR_marcelobenevenuto,FOR_matheusjussa,FOR_none,FOR_none,FOR_yagopikachu,FOR_ronald,FOR_felipe,FOR_matheusvargas,FOR_brunomelo,FOR_none,FOR_henriquez,FOR_david,FOR_none,FOR_none,FOR_none,1,2,A
27,SPORT,SANTOS,SPT_mailson,SPT_ewerthon,SPT_sabino,SPT_rafaelthyere,SPT_sander,SPT_none,SPT_marcaosilva,SPT_josewelison,SPT_lucianojuba,SPT_none,SPT_none,SPT_none,SPT_gustavooliveira,SPT_mikael,SPT_everaldo,SPT_none,SPT_none,SAN_jandrei,SAN_daniloboza,SAN_velazquez,SAN_wagnerleonardo,SAN_none,SAN_none,SAN_marcosguilherme,SAN_camacho,SAN_viniciuszanocelo,SAN_carlossanchez,SAN_lucasbraga,SAN_none,SAN_marinho,SAN_raniel,SAN_none,SAN_none,SAN_none,0,0,D
28,FLUMINENSE,FLAMENGO,FLU_marcosfelipe,FLU_samuelxavier,FLU_davidbraz,FLU_luccasclaro,FLU_marlon,FLU_none,FLU_andre,FLU_yagofelipe,FLU_arias,FLU_none,FLU_none,FLU_none,FLU_luizhenrique,FLU_johnkennedy,FLU_caiopaulista,FLU_none,FLU_none,FLA_diegoalves,FLA_matheuzinho,FLA_gustavohenrique,FLA_rodrigocaio,FLA_rene,FLA_none,FLA_diego,FLA_thiagomaia,FLA_evertonribeiro,FLA_andreaspereira,FLA_michael,FLA_none,FLA_vitorgabriel,FLA_none,FLA_none,FLA_none,FLA_none,3,1,H
28,PALMEIRAS,SPORT,PAL_weverton,PAL_marcosrocha,PAL_gustavogomez,PAL_luan,PAL_piquerez,PAL_none,PAL_felipemelo,PAL_danilo,PAL_raphaelveiga,PAL_none,PAL_none,PAL_none,PAL_dudu,PAL_rony,PAL_luizadriano,PAL_none,PAL_none,SPT_mailson,SPT_ewerthon,SPT_rafaelthyere,SPT_sabino,SPT_chico,SPT_none,SPT_marcaosilva,SPT_josewelison,SPT_gustavooliveira,SPT_lucianojuba,SPT_none,SPT_none,SPT_leandrobarcia,SPT_mikael,SPT_none,SPT_none,SPT_none,2,1,H
28,ATLETICO-GO,GREMIO,ACG_fernandomiguel,ACG_arnaldo,ACG_wanderson,ACG_eder,ACG_igorcarius,ACG_none,ACG_willianmaranhao,ACG_marlonfreitas,ACG_janderson,ACG_none,ACG_none,ACG_none,ACG_andreluis,ACG_zeroberto,ACG_ronald,ACG_none,ACG_none,GRE_brenno,GRE_vanderson,GRE_paulomiranda,GRE_kannemann,GRE_rafinha,GRE_none,GRE_thiagosantos,GRE_villasanti,GRE_jeanpyerre,GRE_alisson,GRE_douglascosta,GRE_none,GRE_diegosouza,GRE_none,GRE_none,GRE_none,GRE_none,2,0,H
